% Compass data recorded with 'snsrlog'
% 
% 
% Label description:
% 	 0: Default Label
% 	 1: walking
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Magnetic heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 		 NOTE: True heading only provides valid values when GPS is activated at same time!
% 	 3: True heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 	 4: Error likelihood - negative values indicate invalid values
% 	 5: Geomagnetic data for the x-axis measured in microteslas
% 	 6: Geomagnetic data for the y-axis measured in microteslas
% 	 7: Geomagnetic data for the z-axis measured in microteslas
% 	 8: Label used for the current sample
% 
% 
1502159868.783	 296.601990	 289.175354	 20.000000	 23.930330	 11.950947	 -35.389160	 0
1502159868.808	 294.596375	 287.169739	 20.000000	 24.820250	 11.491726	 -35.424286	 0
1502159868.832	 292.553406	 285.126770	 20.000000	 25.428297	 11.058414	 -35.344940	 0
1502159868.832	 292.553406	 285.126770	 20.000000	 25.428297	 11.058414	 -35.344940	 0
1502159868.858	 290.498474	 283.071838	 20.000000	 26.280798	 11.025829	 -34.967957	 0
1502159868.884	 288.415070	 280.988434	 20.000000	 27.881994	 10.110683	 -34.407532	 0
1502159868.908	 286.208282	 278.781647	 20.000000	 28.592024	 9.310169	 -34.349457	 0
1502159868.932	 284.072754	 276.646118	 20.000000	 29.261999	 8.573872	 -34.129791	 0
1502159868.932	 284.072754	 276.646118	 20.000000	 29.261999	 8.573872	 -34.129791	 0
1502159868.958	 282.122040	 274.695404	 20.000000	 29.776026	 8.218067	 -34.306641	 0
1502159868.983	 280.344238	 272.917603	 20.000000	 30.637201	 6.923283	 -34.198883	 0
1502159869.009	 278.529022	 271.102386	 20.000000	 30.714037	 6.325859	 -34.071472	 0
1502159869.034	 276.778137	 269.351501	 20.000000	 30.789137	 5.917820	 -34.042419	 0
1502159869.035	 276.778137	 269.351501	 20.000000	 30.789137	 5.917820	 -34.042419	 0
1502159869.059	 275.079163	 267.652527	 20.000000	 30.948977	 5.419209	 -34.356842	 0
1502159869.083	 273.628326	 266.201691	 20.000000	 31.154558	 4.022926	 -34.422699	 0
1502159869.109	 272.169281	 264.742645	 20.000000	 31.346891	 3.644577	 -34.670563	 0
1502159869.133	 270.662323	 263.235687	 20.000000	 31.346701	 3.009106	 -34.654724	 0
1502159869.133	 270.662323	 263.235687	 20.000000	 31.346701	 3.009106	 -34.654724	 0
1502159869.158	 269.265839	 261.839203	 20.000000	 31.515165	 2.176598	 -34.484863	 0
1502159869.184	 268.065857	 260.639221	 20.000000	 31.632021	 1.180481	 -34.558533	 0
1502159869.209	 266.771118	 259.344482	 20.000000	 31.859762	 0.666649	 -34.463684	 0
1502159869.233	 265.466278	 258.039642	 20.000000	 31.786119	 -0.034153	 -34.435120	 0
1502159869.233	 265.466278	 258.039642	 20.000000	 31.786119	 -0.034153	 -34.435120	 0
1502159869.258	 264.248810	 256.822174	 20.000000	 31.787992	 -0.841232	 -34.425995	 0
1502159869.282	 263.253815	 255.827164	 20.000000	 32.104111	 -1.829006	 -34.321716	 0
1502159869.309	 262.276154	 254.849503	 20.000000	 32.295532	 -2.333435	 -34.073700	 0
1502159869.334	 261.379700	 253.953049	 20.000000	 32.464157	 -2.542007	 -34.051544	 0
1502159869.335	 261.379700	 253.953049	 20.000000	 32.464157	 -2.542007	 -34.051544	 0
1502159869.360	 260.567932	 253.141281	 20.000000	 32.584869	 -3.064388	 -33.922241	 0
1502159869.382	 259.870483	 252.443832	 20.000000	 33.034882	 -3.762718	 -33.324432	 0
1502159869.408	 259.014526	 251.587875	 20.000000	 33.395958	 -4.003933	 -33.286438	 0
1502159869.434	 258.022278	 250.595627	 20.000000	 33.815132	 -4.321301	 -33.026703	 0
1502159869.435	 258.022278	 250.595627	 20.000000	 33.815132	 -4.321301	 -33.026703	 0
1502159869.461	 256.971954	 249.545303	 20.000000	 34.246727	 -4.912815	 -32.692535	 0
1502159869.485	 256.038971	 248.612320	 20.000000	 34.674942	 -6.031872	 -32.034424	 0
1502159869.510	 255.141113	 247.714462	 20.000000	 34.942207	 -6.069633	 -31.651123	 0
1502159869.533	 254.357986	 246.931335	 20.000000	 35.093544	 -6.440960	 -31.248993	 0
1502159869.533	 254.357986	 246.931335	 20.000000	 35.093544	 -6.440960	 -31.248993	 0
1502159869.559	 253.705414	 246.278763	 20.000000	 35.013565	 -6.900562	 -31.120819	 0
1502159869.582	 253.217194	 245.790543	 20.000000	 34.763931	 -7.311928	 -31.252075	 0
1502159869.610	 252.670670	 245.244019	 20.000000	 34.810493	 -7.707603	 -31.046143	 0
1502159869.633	 252.077087	 244.650436	 20.000000	 34.867538	 -8.092030	 -30.842468	 0
1502159869.633	 252.077087	 244.650436	 20.000000	 34.867538	 -8.092030	 -30.842468	 0
1502159869.658	 251.364868	 243.938217	 20.000000	 34.979012	 -8.330162	 -30.593842	 0
1502159869.682	 250.610855	 243.184204	 20.000000	 34.927956	 -8.873798	 -30.300964	 0
1502159869.708	 249.715240	 242.288589	 20.000000	 35.013618	 -9.106953	 -30.137726	 0
1502159869.732	 248.710419	 241.283768	 20.000000	 35.005020	 -9.309967	 -29.992493	 0
1502159869.732	 248.710419	 241.283768	 20.000000	 35.005020	 -9.309967	 -29.992493	 0
1502159869.758	 247.598389	 240.171738	 20.000000	 34.774498	 -9.702503	 -30.016510	 0
1502159869.783	 246.626282	 239.199631	 20.000000	 34.392059	 -10.492882	 -30.075195	 0
1502159869.810	 245.771545	 238.344894	 20.000000	 34.196663	 -10.719692	 -30.070435	 0
1502159869.833	 244.813965	 237.387314	 20.000000	 33.790649	 -11.014534	 -30.398315	 0
1502159869.833	 244.813965	 237.387314	 20.000000	 33.790649	 -11.014534	 -30.398315	 0
1502159869.859	 243.569427	 236.142776	 20.000000	 33.420555	 -11.507767	 -30.215027	 0
1502159869.883	 242.155579	 234.728928	 20.000000	 33.225136	 -12.367180	 -30.221130	 0
1502159869.911	 240.553741	 233.127090	 20.000000	 33.014435	 -13.212673	 -29.996063	 0
1502159869.933	 238.922592	 231.495941	 20.000000	 32.851692	 -13.702789	 -29.982391	 0
1502159869.934	 238.922592	 231.495941	 20.000000	 32.851692	 -13.702789	 -29.982391	 0
1502159869.958	 237.256821	 229.830170	 20.000000	 32.524345	 -13.927673	 -29.942352	 0
1502159869.982	 235.516632	 228.089981	 20.000000	 32.283813	 -14.329578	 -30.035858	 0
1502159870.009	 233.747711	 226.321060	 20.000000	 31.443575	 -15.246235	 -30.443085	 0
1502159870.032	 231.854721	 224.428070	 20.000000	 30.727148	 -15.696812	 -30.774750	 0
1502159870.033	 231.854721	 224.428070	 20.000000	 30.727148	 -15.696812	 -30.774750	 0
1502159870.058	 229.870087	 222.443436	 20.000000	 30.156092	 -16.103367	 -30.800079	 0
1502159870.083	 227.841904	 220.415253	 20.000000	 29.574003	 -16.973202	 -30.949585	 0
1502159870.109	 225.843018	 218.416367	 20.000000	 29.212343	 -18.129387	 -30.593933	 0
1502159870.134	 223.592026	 216.165375	 20.000000	 28.761457	 -19.179390	 -30.411926	 0
1502159870.134	 223.592026	 216.165375	 20.000000	 28.761457	 -19.179390	 -30.411926	 0
1502159870.162	 221.177185	 213.750534	 20.000000	 28.440779	 -20.070633	 -30.092072	 0
1502159870.183	 218.821808	 211.395157	 20.000000	 28.016020	 -20.972466	 -29.814972	 0
1502159870.209	 216.721130	 209.294479	 20.000000	 26.816904	 -22.097084	 -29.771088	 0
1502159870.237	 214.686081	 207.259430	 20.000000	 26.460001	 -22.789642	 -29.702301	 0
1502159870.237	 214.686081	 207.259430	 20.000000	 26.460001	 -22.789642	 -29.702301	 0
1502159870.258	 212.521469	 205.094818	 20.000000	 26.201704	 -22.861298	 -29.942963	 0
1502159870.283	 210.170212	 202.743561	 20.000000	 25.736643	 -23.581528	 -29.941895	 0
1502159870.309	 207.864212	 200.437561	 20.000000	 24.430475	 -24.622070	 -30.381561	 0
1502159870.333	 205.621643	 198.194992	 20.000000	 23.832907	 -25.055050	 -30.599762	 0
1502159870.333	 205.621643	 198.194992	 20.000000	 23.832907	 -25.055050	 -30.599762	 0
1502159870.359	 203.357559	 195.930908	 20.000000	 23.073145	 -25.750528	 -31.119598	 0
1502159870.383	 200.849106	 193.422455	 20.000000	 22.262079	 -26.206882	 -31.566406	 0
1502159870.409	 198.092194	 190.665543	 20.000000	 19.889112	 -26.988508	 -32.947754	 0
1502159870.442	 195.123688	 187.697037	 20.000000	 18.852804	 -27.395584	 -33.668732	 0
1502159870.442	 195.123688	 187.697037	 20.000000	 18.852804	 -27.395584	 -33.668732	 0
1502159870.459	 192.150482	 184.723831	 20.000000	 17.873255	 -27.899164	 -33.932831	 0
1502159870.483	 189.267059	 181.840408	 20.000000	 16.891226	 -28.302147	 -34.543884	 0
1502159870.509	 186.674103	 179.247452	 20.000000	 14.490587	 -29.260010	 -35.786499	 0
1502159870.534	 184.558136	 177.131485	 20.000000	 13.389017	 -29.172102	 -36.406342	 0
1502159870.534	 184.558136	 177.131485	 20.000000	 13.389017	 -29.172102	 -36.406342	 0
1502159870.559	 183.194839	 175.768188	 20.000000	 12.434904	 -29.451517	 -36.755402	 0
1502159870.583	 182.529755	 175.103104	 20.000000	 11.899027	 -29.766039	 -37.165680	 0
1502159870.609	 182.119049	 174.692398	 20.000000	 11.278746	 -30.284864	 -37.689911	 0
1502159870.633	 181.518661	 174.092010	 20.000000	 11.079382	 -30.700447	 -37.856445	 0
1502159870.633	 181.518661	 174.092010	 20.000000	 11.079382	 -30.700447	 -37.856445	 0
1502159870.660	 181.415527	 173.988876	 20.000000	 10.373304	 -31.128046	 -37.738342	 0
1502159870.683	 181.566010	 174.139359	 20.000000	 9.864962	 -31.530867	 -38.117920	 0
1502159870.709	 180.216980	 172.790329	 20.000000	 7.782682	 -31.580486	 -38.687469	 0
1502159870.740	 177.222000	 169.795349	 20.000000	 7.211897	 -32.444862	 -38.041931	 0
1502159870.740	 177.222000	 169.795349	 20.000000	 7.211897	 -32.444862	 -38.041931	 0
1502159870.759	 174.061508	 166.634857	 20.000000	 5.776590	 -34.279305	 -36.622803	 0
1502159870.783	 171.379654	 163.953003	 20.000000	 4.362247	 -36.177792	 -34.620392	 0
1502159870.809	 170.294891	 162.868240	 20.000000	 -0.058910	 -37.054527	 -33.764343	 0
1502159870.833	 169.921158	 162.494507	 20.000000	 -2.475695	 -36.485649	 -33.859436	 0
1502159870.833	 169.921158	 162.494507	 20.000000	 -2.475695	 -36.485649	 -33.859436	 0
1502159870.859	 168.803833	 161.377182	 20.000000	 -4.264818	 -36.953728	 -33.538727	 0
1502159870.883	 167.913239	 160.486588	 20.000000	 -5.774035	 -37.320900	 -32.978424	 0
1502159870.909	 167.397903	 159.971252	 20.000000	 -6.887857	 -38.132797	 -31.297821	 0
1502159870.935	 166.778595	 159.351944	 20.000000	 -7.353708	 -38.424629	 -30.602295	 0
